transaction_id,transaction_date,customer_id,payment_method,before_tax,tax,after_tax,shipping_cost,transaction_discount,total_paid
TX0003363,"2023-06-22 09:06:53",CUST01783,PM001,1739173,160738,1899910,27470,0,1927380
TX0003364,"2023-09-02 00:18:55",CUST03660,PM002,232365,23236.5,255602,27809,0,283410
TX0003365,"2022-10-24 14:26:57",CUST00808,PM005,39341,3934.1,43275.1,19450,985,63710.1
TX0003366,"2022-10-14 02:16:09",CUST04114,PM001,14416403,1404790,15821200,27930,0,15849100
TX0003367,"2024-12-26 22:37:50",CUST00672,PM003,21989386,2198940,24188300,29366,0,24217700
TX0003368,"2020-03-08 10:20:31",CUST01032,PM003,1478821,147426,1626250,22742,52848,1701840
TX0003369,"2020-05-14 14:57:09",CUST00592,PM007,742164,74216.4,816380,6154,0,822534
TX0003370,"2020-01-11 07:55:04",CUST04628,PM003,2107147,210715,2317860,22941,0,2340800
TX0003371,"2023-10-30 16:26:33",CUST02199,PM001,774696,77469.6,852166,8017,0,860183
TX0003372,"2021-11-15 22:09:39",CUST03115,PM002,11758673,1175870,12934500,9925,0,12944500
TX0003373,"2021-01-22 12:51:34",CUST04150,PM009,468524,46852.4,515376,27038,0,542414
TX0003374,"2020-10-10 01:57:06",CUST03840,PM003,987965,98796.5,1086760,26274,0,1113040
TX0003375,"2020-03-23 15:44:51",CUST01625,PM001,14304524,1408060,15712600,21420,0,15734000
TX0003376,"2024-10-01 11:11:57",CUST03549,PM003,584070,58407,642477,6070,0,648547
TX0003377,"2024-01-25 03:46:39",CUST04336,PM002,22186,2218.6,24404.6,22878,0,47282.6
TX0003378,"2024-10-27 03:35:58",CUST04701,PM009,4393170,390205,4783370,29808,0,4813180
TX0003379,"2021-12-01 08:29:25",CUST01651,PM004,167843,16784.3,184627,19969,0,204596
TX0003380,"2020-08-21 21:54:30",CUST00925,PM005,405163,40516.3,445679,19010,0,464689
TX0003381,"2023-09-24 22:40:30",CUST03957,PM001,1391216,139122,1530340,27259,0,1557600
TX0003382,"2020-06-21 23:34:12",CUST01582,PM001,993700,99370,1093070,21652,0,1114720
TX0003383,"2020-06-21 08:25:30",CUST04353,PM005,490260,49026,539286,17979,0,557265
TX0003384,"2022-10-18 01:27:05",CUST01129,PM005,6094899,609490,6704390,25598,0,6729990
TX0003385,"2020-05-05 15:12:31",CUST02790,PM003,26633989,2500490,29134500,8995,0,29143500
TX0003386,"2023-04-29 15:51:02",CUST04004,PM004,1103673,110367,1214040,27331,83654,1325030
TX0003387,"2021-11-15 01:32:54",CUST03706,PM007,11120239,1078520,12198800,11944,0,12210700
TX0003388,"2022-04-05 08:07:33",CUST01926,PM005,1430810,134671,1565480,28608,41003,1635090
TX0003389,"2021-06-19 02:13:11",CUST04758,PM007,605426,60542.6,665969,9467,0,675436
TX0003390,"2024-01-22 11:48:34",CUST03324,PM003,136461242,13646100,150107000,17505,0,150125000
TX0003391,"2021-08-12 07:12:19",CUST04832,PM003,50263911,4429980,54693900,18359,0,54712200
TX0003392,"2021-06-19 17:45:24",CUST00204,PM001,312960,28292.6,341253,29481,0,370734
TX0003393,"2024-02-01 21:05:10",CUST04313,PM002,1262519,126252,1388770,23406,0,1412180
TX0003394,"2020-09-30 07:31:40",CUST01415,PM004,14580698,1458070,16038800,16850,0,16055600
TX0003395,"2024-08-31 06:58:50",CUST00773,PM003,1927732,190240,2117970,11643,0,2129620
TX0003396,"2022-07-19 15:20:33",CUST01052,PM001,39432614,3534710,42967300,22034,0,42989400
TX0003397,"2021-03-02 11:09:34",CUST01550,PM005,6178321,617832,6796150,26592,0,6822740
TX0003398,"2023-02-06 12:39:29",CUST04986,PM009,1337579,133758,1471340,20392,0,1491730
TX0003399,"2024-11-04 13:06:22",CUST02995,PM002,4453758,445376,4899130,19761,0,4918900
TX0003400,"2024-07-21 15:02:47",CUST03048,PM004,729545,72954.5,802500,22701,0,825200
TX0003401,"2024-05-03 00:33:59",CUST01673,PM001,74712,6748.5,81460.5,19338,0,100798
TX0003402,"2021-08-08 14:33:25",CUST02425,PM004,0,0,0,0,0,0
TX0003403,"2023-09-01 23:01:18",CUST04351,PM001,14738518,1473850,16212400,29744,0,16242100
TX0003404,"2022-12-23 15:06:08",CUST01831,PM001,1108440,106813,1215250,6243,0,1221500
TX0003405,"2024-05-13 14:25:09",CUST03387,PM001,1361815,136182,1498000,23968,0,1521960
TX0003406,"2021-09-06 07:56:29",CUST03138,PM008,376841165,37684100,414525000,19742,0,414545000
TX0003407,"2021-09-13 14:29:48",CUST00462,PM001,18291474,1545960,19837400,15988,0,19853400
TX0003408,"2024-06-16 11:10:10",CUST04577,PM008,0,0,0,0,0,0
TX0003409,"2022-03-05 07:48:18",CUST00304,PM002,1922336,192234,2114570,18521,138714,2271800
TX0003410,"2023-09-11 09:47:33",CUST00583,PM002,7841390,784139,8625530,13432,0,8638960
TX0003411,"2022-10-09 06:30:43",CUST00282,PM005,4313446,431345,4744790,17005,0,4761800
TX0003412,"2021-07-21 21:54:46",CUST00016,PM002,6845737,684574,7530310,13056,0,7543370
TX0003413,"2024-04-13 09:39:41",CUST04365,PM003,2999145,299914,3299060,29223,0,3328280
TX0003414,"2021-06-29 04:14:24",CUST04693,PM003,987965,98796.5,1086760,16043,0,1102800
TX0003415,"2021-04-28 05:29:39",CUST02490,PM004,5411312,541131,5952440,9392,0,5961840
TX0003416,"2021-11-14 19:05:45",CUST01831,PM001,14614401,1444690,16059100,10604,0,16069700
TX0003417,"2023-12-22 21:24:34",CUST04367,PM001,161454,16145.4,177599,17285,0,194884
TX0003418,"2021-05-29 13:11:57",CUST00467,PM002,2426229,242623,2668850,21507,0,2690360
TX0003419,"2020-04-23 14:31:57",CUST04474,PM009,8300711,830071,9130780,28472,0,9159250
TX0003420,"2024-04-04 04:55:22",CUST04934,PM002,1991456,199146,2190600,19306,0,2209910
TX0003421,"2024-05-17 10:56:27",CUST00297,PM003,33246,3324.6,36570.6,8193,0,44763.6
TX0003422,"2021-08-18 09:13:53",CUST04521,PM001,0,0,0,0,0,0
TX0003423,"2020-03-23 19:35:06",CUST03087,PM003,1561056,156106,1717160,16570,0,1733730
TX0003424,"2023-01-08 08:38:13",CUST01023,PM001,632911,63291.1,696202,14717,0,710919
TX0003425,"2022-01-22 05:32:44",CUST01021,PM008,37012,3701.2,40713.2,8599,0,49312.2
TX0003426,"2024-05-28 02:55:25",CUST02447,PM007,397126,39712.6,436839,19403,29876,486118
TX0003427,"2023-05-30 08:06:20",CUST04305,PM003,155860622,15586100,171447000,5480,0,171452000
TX0003428,"2022-09-11 20:26:02",CUST04718,PM002,129301,12930.1,142231,12712,0,154943
TX0003429,"2021-01-29 15:01:50",CUST02620,PM001,2093007,197414,2290420,24667,0,2315090
TX0003430,"2023-01-25 03:18:31",CUST04527,PM002,241502,24150.2,265652,27196,0,292848
TX0003431,"2021-12-09 01:51:58",CUST02266,PM001,3659363,338146,3997510,10805,0,4008310
TX0003432,"2020-05-23 03:20:02",CUST01088,PM001,221141,22114.1,243255,29584,0,272839
TX0003433,"2020-01-11 16:34:49",CUST03353,PM009,4525491,452549,4978040,27812,213264,5219120
TX0003434,"2020-03-29 17:28:46",CUST00751,PM006,1118344,104900,1223240,13520,0,1236760
TX0003435,"2022-10-03 19:22:41",CUST04981,PM001,421839,42183.9,464023,28561,0,492584
TX0003436,"2020-12-15 08:02:26",CUST03202,PM005,34724,3472.4,38196.4,8063,0,46259.4
TX0003437,"2022-07-19 06:22:34",CUST04383,PM004,1292325,129232,1421560,16349,0,1437910
TX0003438,"2024-12-30 15:11:29",CUST04317,PM003,140148981,14014900,154164000,26338,0,154190000
TX0003439,"2024-09-02 20:21:23",CUST01418,PM001,27943,2482.5,30425.5,12133,0,42558.5
TX0003440,"2024-07-26 00:39:07",CUST02930,PM008,22674278,2244420,24918700,11047,0,24929800
TX0003441,"2023-06-05 20:25:01",CUST03887,PM003,1199537,119954,1319490,21771,0,1341260
TX0003442,"2020-09-16 11:38:45",CUST01558,PM008,662258,61446.7,723705,18335,0,742040
TX0003443,"2022-06-23 18:39:34",CUST01818,PM003,41546,3751.9,45297.9,14669,0,59966.9
TX0003444,"2024-06-15 01:15:46",CUST02401,PM005,1328657,124990,1453650,17044,99592,1570280
TX0003445,"2024-07-28 22:02:39",CUST00110,PM003,763398,76339.8,839738,29494,0,869232
TX0003446,"2020-03-19 09:18:37",CUST04786,PM002,734374,73437.4,807811,25489,0,833300
TX0003447,"2022-02-17 01:14:58",CUST04957,PM007,1134993,113499,1248490,13488,0,1261980
TX0003448,"2023-06-29 20:32:03",CUST01659,PM002,4442723,444272,4887000,10168,0,4897160
TX0003449,"2022-04-09 04:28:05",CUST00262,PM003,382690,38269,420959,28473,33298,482730
TX0003450,"2024-01-02 11:49:51",CUST01675,PM001,591489,54853.7,646343,11446,0,657789
TX0003451,"2021-04-11 07:36:53",CUST00942,PM003,929871,92987.1,1022860,7176,0,1030030
TX0003452,"2023-11-04 21:27:10",CUST04766,PM008,645435,56007.6,701443,10960,16649,729052
TX0003453,"2020-10-28 03:10:26",CUST00810,PM005,39808,3980.8,43788.8,15907,0,59695.8
TX0003454,"2021-03-12 12:42:35",CUST00491,PM001,197427,19742.7,217170,18644,0,235814
TX0003455,"2022-08-21 23:46:07",CUST04197,PM005,102042,10204.2,112246,25227,0,137473
TX0003456,"2024-02-15 06:32:15",CUST04129,PM003,35685131,3568510,39253600,23417,0,39277100
TX0003457,"2020-06-14 00:06:14",CUST03093,PM001,1959156,195916,2155070,14162,33876,2203110
TX0003458,"2021-05-07 04:15:16",CUST02657,PM001,34898,3133.1,38031.1,11037,0,49068.1
TX0003459,"2022-03-17 14:48:30",CUST03234,PM005,1197092,118276,1315370,28578,0,1343950
TX0003460,"2021-10-24 16:35:35",CUST00203,PM001,727545,72754.5,800300,19036,0,819336
TX0003461,"2024-12-28 22:10:41",CUST00796,PM001,1358875,135888,1494760,19074,81740,1595580
TX0003462,"2022-07-03 07:05:35",CUST01399,PM002,1081950,108195,1190140,15259,0,1205400
TX0003463,"2020-01-09 02:27:34",CUST01174,PM001,756658,75665.8,832324,25698,0,858022
TX0003464,"2023-07-08 16:48:03",CUST00595,PM005,1866347,181944,2048290,14287,0,2062580
TX0003465,"2020-09-28 08:10:30",CUST04397,PM008,14740996,1474100,16215100,24971,0,16240100
TX0003466,"2023-06-26 13:04:23",CUST00942,PM006,15062440,1302980,16365400,26155,0,16391600
TX0003467,"2021-03-30 01:37:47",CUST04019,PM003,865085,86508.5,951594,18856,0,970450
TX0003468,"2022-12-23 08:47:20",CUST00877,PM002,18900298,1627530,20527800,29328,0,20557200
TX0003469,"2022-11-06 02:36:18",CUST04917,PM002,1395478,139548,1535030,13480,0,1548510
TX0003470,"2021-08-03 01:43:36",CUST00843,PM001,4580158,447270,5027430,24863,0,5052290
TX0003471,"2024-09-29 04:54:38",CUST04863,PM001,531551,53155.1,584706,29981,0,614687
TX0003472,"2020-08-29 20:52:19",CUST00871,PM001,0,0,0,0,0,0
TX0003473,"2022-04-27 17:02:40",CUST02202,PM002,1370323,137032,1507360,18257,0,1525610
TX0003474,"2024-10-16 08:50:11",CUST02453,PM005,1020960,102096,1123060,12295,0,1135350
TX0003475,"2020-06-24 03:53:36",CUST04550,PM001,349152,34915.2,384067,20145,0,404212
TX0003476,"2021-11-03 21:10:41",CUST02465,PM002,0,0,0,0,0,0
TX0003477,"2024-11-09 02:33:55",CUST03871,PM001,0,0,0,0,0,0
TX0003478,"2021-05-26 00:39:15",CUST00461,PM002,27488933,2746370,30235300,11785,0,30247100
TX0003479,"2023-05-30 15:02:24",CUST04966,PM002,412361,34901.6,447263,23218,30983,501464
TX0003480,"2020-11-12 18:49:49",CUST04209,PM005,13983415,1398340,15381800,5172,0,15386900
TX0003481,"2020-02-08 18:32:53",CUST04336,PM001,1433977,140196,1574170,28562,0,1602730
TX0003482,"2023-12-21 11:05:43",CUST01484,PM001,117591,11759.1,129350,14593,0,143943
TX0003483,"2023-07-01 13:59:05",CUST03870,PM002,356921,35692.1,392613,23468,0,416081
TX0003484,"2021-08-07 13:43:39",CUST04537,PM001,643565,64356.5,707922,5657,0,713578
TX0003485,"2020-06-26 12:10:11",CUST02809,PM001,1629041,162904,1791950,28955,0,1820900
TX0003486,"2023-10-13 17:38:09",CUST00008,PM008,683127,68312.7,751440,6469,0,757909
TX0003487,"2021-02-17 17:43:26",CUST04608,PM002,369332,36933.2,406265,5221,0,411486
TX0003488,"2024-03-08 20:30:50",CUST04695,PM001,5429268,542927,5972200,9333,411229,6392760
TX0003489,"2022-09-12 02:06:57",CUST02280,PM001,2976739,297674,3274410,6857,0,3281270
TX0003490,"2024-03-20 13:44:53",CUST02653,PM007,2003900,200390,2204290,17758,0,2222050
TX0003491,"2023-06-25 14:45:30",CUST01309,PM007,3518775,351878,3870650,28211,45025,3943890
TX0003492,"2024-08-26 10:56:20",CUST03579,PM005,33993,3122.8,37115.8,12845,0,49960.8
TX0003493,"2022-12-21 20:52:21",CUST01120,PM003,485802,48580.2,534382,13614,0,547996
TX0003494,"2022-04-25 13:46:56",CUST00732,PM002,2721840,272184,2994020,18938,0,3012960
TX0003495,"2021-09-26 09:55:51",CUST04251,PM002,4310160,375365,4685530,17884,0,4703410
TX0003496,"2022-06-01 15:04:48",CUST01274,PM001,692493,69249.3,761742,26397,0,788139
TX0003497,"2024-08-13 02:42:25",CUST00899,PM008,198428,19842.8,218271,6209,0,224480
TX0003498,"2021-10-18 03:27:21",CUST04007,PM003,45441,4544.1,49985.1,18954,0,68939.1
TX0003499,"2022-09-17 09:31:42",CUST02327,PM003,7503197,750320,8253520,29366,0,8282880
TX0003500,"2023-02-09 23:53:37",CUST01622,PM001,2381582,224447,2606030,26241,0,2632270
TX0003501,"2021-12-20 08:01:41",CUST00448,PM001,486522,48652.2,535174,21122,0,556296
TX0003502,"2021-09-25 07:33:13",CUST04825,PM001,0,0,0,0,0,0
TX0003503,"2024-06-06 06:34:41",CUST02475,PM005,31452,3145.2,34597.2,11437,0,46034.2
TX0003504,"2021-10-29 07:19:17",CUST02221,PM005,4635614,428611,5064230,13621,0,5077850
TX0003505,"2020-01-13 19:06:17",CUST02671,PM001,97641,9764.1,107405,7450,7413,122268
TX0003506,"2024-11-03 01:09:35",CUST02281,PM003,647403,64740.3,712143,23915,0,736058
TX0003507,"2023-03-01 16:32:21",CUST03347,PM007,8515456,851546,9367000,8886,0,9375890
TX0003508,"2022-05-31 10:44:49",CUST01403,PM003,947861,94786.1,1042650,13779,0,1056430
TX0003509,"2023-02-15 15:13:10",CUST04376,PM006,552325,55232.5,607558,12457,0,620014
TX0003510,"2024-10-19 16:59:00",CUST04517,PM003,1034101,98871.2,1132970,10763,0,1143740
TX0003511,"2022-08-13 06:28:19",CUST01297,PM007,129372,12937.2,142309,18004,0,160313
TX0003512,"2023-05-01 11:40:00",CUST00175,PM001,67050,6705,73755,21291,0,95046
TX0003513,"2022-06-09 22:16:11",CUST00052,PM002,54818586,5481860,60300400,19623,0,60320100
TX0003514,"2024-05-29 09:25:21",CUST00650,PM003,606711,53471.4,660182,9692,0,669874
TX0003515,"2023-08-03 05:58:58",CUST02483,PM003,480735,48073.5,528808,10418,0,539226
TX0003516,"2022-12-22 17:06:16",CUST02735,PM003,355457,35545.7,391003,22388,0,413391
TX0003517,"2024-04-11 01:16:19",CUST01046,PM007,3093206,309321,3402530,24816,0,3427340
TX0003518,"2023-06-30 09:30:20",CUST01247,PM007,1225372,122537,1347910,11744,0,1359650
TX0003519,"2020-11-26 23:03:08",CUST00671,PM005,4899558,468410,5367970,7697,0,5375660
TX0003520,"2020-07-25 02:11:51",CUST03088,PM003,495184,49518.4,544702,18469,0,563171
TX0003521,"2020-03-09 12:14:29",CUST02249,PM005,4335770,433577,4769350,9641,0,4778990
TX0003522,"2024-03-29 22:38:00",CUST02770,PM006,851189,85118.9,936308,6045,0,942353
TX0003523,"2023-04-05 10:19:23",CUST02206,PM004,278601,27045.1,305646,14897,0,320543
TX0003524,"2023-09-05 14:59:33",CUST02537,PM001,1544591,140256,1684850,5461,0,1690310
TX0003525,"2022-03-01 07:38:14",CUST01412,PM003,666790,66679,733469,22881,0,756350
TX0003526,"2022-06-25 14:18:38",CUST01642,PM008,207138528,20713900,227852000,14542,0,227867000
TX0003527,"2023-08-31 08:45:40",CUST04783,PM007,13817101,1351080,15168200,25991,474491,15668700
TX0003528,"2023-03-30 19:43:12",CUST02153,PM001,511434,51143.4,562577,6621,0,569198
TX0003529,"2021-10-04 23:34:18",CUST01361,PM003,899843,89984.3,989827,14694,0,1004520
TX0003530,"2022-02-03 22:14:34",CUST00897,PM004,4201284,420128,4621410,29065,0,4650480
TX0003531,"2024-03-30 15:09:16",CUST01050,PM001,1313133,131313,1444450,17111,0,1461560
TX0003532,"2024-09-03 21:30:46",CUST04827,PM002,4953515,463017,5416530,7111,0,5423640
TX0003533,"2020-12-26 08:11:46",CUST03583,PM004,452709,40587.9,493297,20844,40714,554855
TX0003534,"2020-03-07 11:56:35",CUST04939,PM003,5507397,550740,6058140,12006,0,6070140
TX0003535,"2023-11-07 13:48:03",CUST03413,PM001,35845827,3584580,39430400,8659,0,39439100
TX0003536,"2022-06-15 00:02:10",CUST04945,PM002,29757,2975.7,32732.7,20220,0,52952.7
TX0003537,"2023-12-28 09:14:40",CUST05000,PM005,863344,86334.4,949678,12505,0,962183
TX0003538,"2023-06-05 08:51:52",CUST00653,PM001,60573,5740.5,66313.5,5755,0,72068.5
TX0003539,"2024-12-06 02:06:18",CUST02142,PM007,1121967,112197,1234160,22550,0,1256710
TX0003540,"2024-09-30 03:08:55",CUST04839,PM002,179690,17969,197659,26952,8129,232740
TX0003541,"2023-08-03 23:05:52",CUST01612,PM005,1219223,102153,1321380,8320,0,1329700
TX0003542,"2020-06-23 06:45:57",CUST03103,PM004,556594,55659.4,612253,13226,0,625479
TX0003543,"2022-12-02 21:23:39",CUST04788,PM003,96278350,9301160,105580000,17485,0,105597000
TX0003544,"2022-04-08 20:12:27",CUST00789,PM003,2702049,259472,2961520,27389,0,2988910
TX0003545,"2021-02-01 02:04:08",CUST03144,PM001,1209098,120910,1330010,14766,0,1344770
TX0003546,"2021-03-28 20:23:33",CUST01530,PM008,1041109,104111,1145220,6350,0,1151570
TX0003547,"2022-02-13 17:42:52",CUST00560,PM001,4227615,422762,4650380,21256,0,4671630
TX0003548,"2020-12-11 01:50:47",CUST03748,PM002,17430089,1743010,19173100,27514,0,19200600
TX0003549,"2023-07-17 01:43:45",CUST02727,PM004,0,0,0,0,0,0
TX0003550,"2024-01-05 03:27:36",CUST02854,PM002,52521,5252.1,57773.1,13937,0,71710.1
TX0003551,"2022-11-22 10:29:15",CUST04328,PM003,123880,11792.1,135672,19375,1676,156723
TX0003552,"2022-02-23 00:25:38",CUST01340,PM001,1795702,179570,1975270,22441,0,1997710
TX0003553,"2021-06-05 19:30:51",CUST00148,PM003,1828712,182871,2011580,24460,0,2036040
TX0003554,"2024-08-25 12:16:20",CUST02353,PM001,4709879,461846,5171720,9511,408596,5589830
TX0003555,"2020-10-03 08:24:28",CUST01873,PM007,184666,17227.3,201893,27679,0,229572
TX0003556,"2024-08-13 15:02:30",CUST01321,PM007,1161870,116187,1278060,12587,0,1290640
TX0003557,"2023-08-30 19:08:32",CUST00909,PM002,813846,81384.6,895231,7732,0,902963
TX0003558,"2021-11-14 11:35:46",CUST03434,PM002,839988,83998.8,923987,10975,0,934962
TX0003559,"2021-08-28 15:27:02",CUST02073,PM003,5018868,501887,5520760,8700,0,5529460
TX0003560,"2023-06-07 04:36:31",CUST02915,PM008,1133237,113324,1246560,7758,0,1254320
TX0003561,"2023-12-08 13:56:32",CUST00370,PM002,426758,42675.8,469434,6558,0,475992
TX0003562,"2024-01-28 17:33:37",CUST04100,PM003,9745153,962197,10707400,14367,0,10721700
TX0003563,"2024-03-17 08:56:56",CUST00463,PM001,1133074,113307,1246380,24993,0,1271370
TX0003564,"2024-09-22 10:48:02",CUST03887,PM007,2169674,216967,2386640,10172,0,2396810
TX0003565,"2020-12-19 12:59:28",CUST04529,PM005,26550,2370,28920,17982,0,46902
TX0003566,"2023-09-04 17:25:08",CUST01279,PM002,14071036,1400690,15471700,17600,0,15489300
TX0003567,"2021-10-03 04:56:00",CUST00685,PM003,8036742,803674,8840420,26187,0,8866600
TX0003568,"2023-10-02 21:05:54",CUST03279,PM003,306347,25176.6,331524,8303,0,339827
TX0003569,"2020-02-20 21:13:08",CUST02960,PM002,38349,3834.9,42183.9,15503,0,57686.9
TX0003570,"2020-12-03 16:56:52",CUST01399,PM005,2176960,217307,2394270,21318,0,2415590
TX0003571,"2023-09-07 09:09:16",CUST01645,PM001,2815596,247532,3063130,24405,0,3087530
TX0003572,"2021-03-16 11:16:01",CUST03082,PM001,14079008,1249290,15328300,8664,0,15337000
TX0003573,"2024-11-20 07:22:34",CUST00733,PM001,3737027,360503,4097530,26642,0,4124170
TX0003574,"2024-02-21 19:53:47",CUST04949,PM009,153630,15363,168993,9044,0,178037
TX0003575,"2023-07-29 14:15:11",CUST04892,PM001,42111379,4211140,46322500,25096,0,46347600
TX0003576,"2021-09-03 18:46:05",CUST03691,PM002,103174,10317.4,113491,16019,0,129510
TX0003577,"2024-11-10 20:02:25",CUST03328,PM007,2128640,201041,2329680,9496,0,2339180
TX0003578,"2021-07-11 23:39:46",CUST00030,PM001,913688,91368.8,1005060,10987,0,1016040
TX0003579,"2020-01-05 04:39:22",CUST00782,PM005,3004482,273360,3277840,23482,0,3301320
TX0003580,"2021-03-24 20:59:22",CUST02803,PM002,35346,3534.6,38880.6,11452,0,50332.6
TX0003581,"2022-01-08 10:48:42",CUST01451,PM001,50356,5035.6,55391.6,20729,0,76120.6
TX0003582,"2023-11-10 21:56:59",CUST04767,PM002,21146862,2112270,23259100,7644,1501050,24767800
TX0003583,"2024-12-15 22:21:44",CUST02620,PM002,2407373,240737,2648110,12174,55037,2715320
TX0003584,"2023-04-08 00:27:25",CUST03665,PM001,763958,76395.8,840354,6848,0,847202
TX0003585,"2024-08-16 07:35:40",CUST01939,PM007,4663979,465080,5129060,20755,0,5149810
TX0003586,"2021-11-26 02:22:09",CUST00293,PM003,4975484,497548,5473030,5569,0,5478600
TX0003587,"2024-06-03 20:03:23",CUST03392,PM001,450560,45056,495616,6876,0,502492
TX0003588,"2021-01-23 04:40:44",CUST01650,PM003,633380,63338,696718,7195,0,703913
TX0003589,"2023-10-08 21:34:12",CUST02267,PM003,1754022,152109,1906130,7188,0,1913320
TX0003590,"2023-03-21 20:05:51",CUST03412,PM002,1075020,107502,1182520,5592,83682,1271800
TX0003591,"2024-04-28 21:29:12",CUST00693,PM003,5078086,503263,5581350,24860,0,5606210
TX0003592,"2024-08-19 04:19:37",CUST01690,PM001,23388253,2338830,25727100,7549,0,25734600
TX0003593,"2023-07-16 16:06:31",CUST01791,PM001,0,0,0,0,0,0
TX0003594,"2022-09-28 06:20:16",CUST02901,PM001,502184,50218.4,552402,11293,0,563695
TX0003595,"2024-12-15 19:27:37",CUST00434,PM008,2457468,213276,2670740,11299,0,2682040
TX0003596,"2020-07-08 17:07:14",CUST03889,PM001,24290046,2298180,26588200,28369,1577180,28193800
TX0003597,"2023-08-22 12:19:32",CUST01086,PM001,13228079,1322810,14550900,22202,0,14573100
TX0003598,"2021-04-28 16:42:28",CUST04728,PM004,549311,49617.5,598928,13969,0,612898
TX0003599,"2021-12-20 22:00:30",CUST00235,PM008,1299693,129969,1429660,16386,0,1446050
TX0003600,"2021-02-27 17:55:58",CUST01799,PM002,19822289,1773480,21595800,22630,0,21618400
TX0003601,"2022-08-25 07:36:19",CUST01581,PM001,3046991,301601,3348590,26890,0,3375480
TX0003602,"2021-07-07 16:14:27",CUST04094,PM005,236677,19005.2,255682,21520,0,277202
TX0003603,"2023-07-10 05:19:06",CUST01295,PM001,202599,20259.9,222859,25985,0,248844
TX0003604,"2020-07-21 07:20:15",CUST00164,PM002,763438,76343.8,839782,12389,0,852171
TX0003605,"2024-10-13 19:55:21",CUST03787,PM008,32182,3218.2,35400.2,23641,0,59041.2
TX0003606,"2023-12-08 22:21:31",CUST04834,PM005,21136929,2113690,23250600,8485,0,23259100
